,Unnamed: 0,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Employment Labor Force,Poverty Rate,Brand,Store Number,Store Name,Ownership Type,Street Address,City,State/Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude,Employment_PCT,Recommended,Another_Store_Present
26614,26614,69166,682.0,42.9,52500.0,27668.0,84.0,421.0,12.316715542521994,,,,,,,,,,,,,,61.73020527859237,Y,0
26617,26617,69169,605.0,38.4,55481.0,23379.0,46.0,309.0,7.603305785123968,,,,,,,,,,,,,,51.074380165289256,Y,0
26618,26618,69170,338.0,49.0,45114.0,22223.0,56.0,164.0,16.568047337278106,,,,,,,,,,,,,,48.5207100591716,Y,0
26620,26620,69201,3903.0,48.7,45700.0,25415.0,381.0,2322.0,9.761721752498078,,,,,,,,,,,,,,59.49269792467333,Y,0
26622,26622,69211,307.0,47.3,48333.0,28815.0,24.0,188.0,7.817589576547232,,,,,,,,,,,,,,61.237785016286644,Y,0
26623,26623,69212,361.0,39.9,54185.0,23653.0,1.0,228.0,0.2770083102493075,,,,,,,,,,,,,,63.1578947368421,Y,0
26624,26624,69214,244.0,42.5,47375.0,37552.0,7.0,143.0,2.8688524590163933,,,,,,,,,,,,,,58.60655737704918,Y,0
26625,26625,69216,167.0,41.1,45625.0,25070.0,55.0,80.0,32.93413173652694,,,,,,,,,,,,,,47.90419161676647,Y,0
26631,26631,69301,10189.0,40.9,45934.0,24968.0,2530.0,5239.0,24.83069977426636,,,,,,,,,,,,,,51.41819609382667,Y,0
26633,26633,69333,223.0,44.7,52813.0,27139.0,22.0,148.0,9.865470852017935,,,,,,,,,,,,,,66.3677130044843,Y,0
26634,26634,69334,2305.0,46.5,43575.0,21241.0,279.0,1130.0,12.10412147505423,,,,,,,,,,,,,,49.0238611713666,Y,0
26636,26636,69336,2540.0,39.4,45591.0,23264.0,332.0,1336.0,13.070866141732285,,,,,,,,,,,,,,52.59842519685039,Y,0
26638,26638,69339,1490.0,48.4,42353.0,24930.0,259.0,752.0,17.38255033557047,,,,,,,,,,,,,,50.46979865771812,Y,0
26640,26640,69341,10734.0,38.3,50060.0,26471.0,1064.0,5682.0,9.91242779951556,,,,,,,,,,,,,,52.934600335382896,Y,0
26645,26645,69348,1415.0,40.3,51583.0,25988.0,160.0,693.0,11.307420494699647,,,,,,,,,,,,,,48.975265017667844,Y,0
26648,26648,69352,760.0,34.0,47361.0,21451.0,191.0,352.0,25.13157894736842,,,,,,,,,,,,,,46.31578947368421,Y,0
26652,26652,69356,1905.0,38.0,50000.0,23026.0,159.0,1011.0,8.346456692913385,,,,,,,,,,,,,,53.07086614173228,Y,0
26653,26653,69357,3609.0,41.5,43053.0,22178.0,455.0,1886.0,12.607370462732058,,,,,,,,,,,,,,52.25824328068717,Y,0
26654,26654,69358,1684.0,42.3,41781.0,23171.0,346.0,956.0,20.546318289786228,,,,,,,,,,,,,,56.76959619952494,Y,0
26667,26667,70030,4674.0,38.6,65744.0,28457.0,551.0,2296.0,11.788617886178862,,,,,,,,,,,,,,49.12280701754386,Y,0
26668,26668,70031,1204.0,46.2,61250.0,33250.0,71.0,737.0,5.897009966777409,,,,,,,,,,,,,,61.21262458471761,Y,0
26671,26671,70037,16412.0,34.4,64423.0,28032.0,1424.0,7829.0,8.676578113575433,,,,,,,,,,,,,,47.70290031684134,Y,0
26675,26675,70041,2153.0,45.7,47703.0,25234.0,442.0,1042.0,20.529493729679515,,,,,,,,,,,,,,48.39758476544357,Y,0
26677,26677,70047,12943.0,39.8,67107.0,30774.0,1191.0,7186.0,9.2018851889052,,,,,,,,,,,,,,55.52035849493935,Y,0
26690,26690,70068,34192.0,34.7,54048.0,22243.0,4227.0,17538.0,12.362540945250348,,,,,,,,,,,,,,51.29270004679457,Y,0
26691,26691,70070,12584.0,37.5,61760.0,28594.0,1473.0,6467.0,11.705340114431026,,,,,,,,,,,,,,51.39065479974571,Y,0
26694,26694,70075,4527.0,33.1,60135.0,21869.0,405.0,2219.0,8.946322067594432,,,,,,,,,,,,,,49.01700905677049,Y,0
26697,26697,70080,1041.0,46.1,61806.0,22885.0,163.0,589.0,15.658021133525455,,,,,,,,,,,,,,56.58021133525456,Y,0
26698,26698,70082,259.0,37.0,84643.0,23514.0,0.0,126.0,0.0,,,,,,,,,,,,,,48.648648648648646,Y,0
26703,26703,70087,8871.0,33.3,48125.0,21719.0,1538.0,4301.0,17.337391500394546,,,,,,,,,,,,,,48.483823695186565,Y,0
26704,26704,70090,7767.0,42.3,60000.0,25609.0,546.0,4047.0,7.029741212823484,,,,,,,,,,,,,,52.10505986867516,Y,0
26734,26734,70131,29374.0,36.9,50934.0,28827.0,4442.0,15173.0,15.122216926533671,,,,,,,,,,,,,,51.6545244093416,Y,0
26738,26738,70339,5983.0,43.4,52574.0,26160.0,691.0,2793.0,11.549389938158116,,,,,,,,,,,,,,46.682266421527665,Y,0
26742,26742,70343,5115.0,34.3,67621.0,26481.0,473.0,2493.0,9.24731182795699,,,,,,,,,,,,,,48.73900293255132,Y,0
26749,26749,70355,1189.0,36.7,42770.0,20348.0,135.0,584.0,11.354079058031962,,,,,,,,,,,,,,49.11690496215307,Y,0
26757,26757,70372,2474.0,38.4,44202.0,21416.0,386.0,1327.0,15.602263540824573,,,,,,,,,,,,,,53.6378334680679,Y,0
26759,26759,70374,7251.0,37.2,53410.0,28491.0,910.0,3672.0,12.549993104399393,,,,,,,,,,,,,,50.64129085643359,Y,0
26767,26767,70394,14606.0,36.5,48196.0,24991.0,2150.0,7165.0,14.719978091195399,,,,,,,,,,,,,,49.05518280158839,Y,0
26768,26768,70395,5112.0,36.9,47304.0,33652.0,1045.0,2464.0,20.44209702660407,,,,,,,,,,,,,,48.200312989045386,Y,0
26773,26773,70420,9243.0,38.9,60976.0,25613.0,1606.0,4562.0,17.375311046197126,,,,,,,,,,,,,,49.356269609434165,Y,0
26780,26780,70435,17629.0,40.4,59045.0,28665.0,1531.0,9068.0,8.684553860116852,,,,,,,,,,,,,,51.43797152419309,Y,0
26782,26782,70437,7927.0,45.7,47806.0,25995.0,889.0,3840.0,11.214835372776585,,,,,,,,,,,,,,48.44203355620033,Y,0
26788,26788,70445,10898.0,43.4,42603.0,24681.0,1873.0,5312.0,17.18663975041292,,,,,,,,,,,,,,48.74288860341347,Y,0
26789,26789,70446,6357.0,36.8,58224.0,21874.0,605.0,2930.0,9.517067799276386,,,,,,,,,,,,,,46.09092339153689,Y,0
26792,26792,70449,3849.0,45.3,48857.0,30133.0,524.0,1800.0,13.613925694985712,,,,,,,,,,,,,,46.76539360872954,Y,0
26795,26795,70452,11667.0,43.8,47909.0,24026.0,1992.0,5418.0,17.073797891488816,,,,,,,,,,,,,,46.438673180766266,Y,0
26796,26796,70453,1059.0,37.5,75096.0,21105.0,301.0,609.0,28.42304060434372,,,,,,,,,,,,,,57.507082152974505,Y,0
26797,26797,70454,26413.0,36.2,52638.0,24740.0,2888.0,13997.0,10.934009767917313,,,,,,,,,,,,,,52.992844432665734,Y,0
26804,26804,70462,5224.0,41.1,46042.0,26282.0,944.0,2575.0,18.07044410413476,,,,,,,,,,,,,,49.291730474732006,Y,0
26805,26805,70463,115.0,47.9,75485.0,41159.0,1.0,70.0,0.8695652173913043,,,,,,,,,,,,,,60.869565217391305,Y,0
26808,26808,70466,8670.0,33.2,40440.0,18794.0,2172.0,4489.0,25.05190311418685,,,,,,,,,,,,,,51.7762399077278,Y,0
26813,26813,70507,16755.0,33.4,53289.0,26085.0,2654.0,9150.0,15.840047746941213,,,,,,,,,,,,,,54.61056401074306,Y,0
26817,26817,70510,25353.0,37.1,41077.0,21704.0,4627.0,12189.0,18.250305683745516,,,,,,,,,,,,,,48.07715063306117,Y,0
26822,26822,70516,1059.0,39.6,66250.0,22861.0,113.0,597.0,10.670443814919736,,,,,,,,,,,,,,56.373937677053824,Y,0
26823,26823,70517,26453.0,35.4,42767.0,22239.0,4660.0,12757.0,17.616149397043813,,,,,,,,,,,,,,48.225154046799986,Y,0
26826,26826,70520,19164.0,34.1,50129.0,25130.0,2870.0,10010.0,14.975996660404926,,,,,,,,,,,,,,52.23335420580255,Y,0
26834,26834,70532,2720.0,42.3,44795.0,23195.0,504.0,1270.0,18.529411764705888,,,,,,,,,,,,,,46.69117647058823,Y,0
26835,26835,70533,6952.0,38.8,48112.0,22245.0,1092.0,3384.0,15.70771001150748,,,,,,,,,,,,,,48.67663981588032,Y,0
26842,26842,70543,4304.0,34.5,43567.0,20169.0,396.0,2047.0,9.200743494423794,,,,,,,,,,,,,,47.56040892193309,Y,0
26848,26848,70552,1639.0,35.7,40571.0,23679.0,236.0,942.0,14.399023794996948,,,,,,,,,,,,,,57.474069554606466,Y,0
26850,26850,70555,8508.0,33.1,61971.0,27190.0,1091.0,4106.0,12.823225199811942,,,,,,,,,,,,,,48.260460742830276,Y,0
26855,26855,70563,18592.0,39.2,62208.0,33352.0,1844.0,9092.0,9.918244406196212,,,,,,,,,,,,,,48.90275387263339,Y,0
26860,26860,70578,16425.0,39.3,42263.0,21921.0,2368.0,7591.0,14.417047184170473,,,,,,,,,,,,,,46.21613394216134,Y,0
26864,26864,70583,10468.0,38.5,48964.0,26249.0,1567.0,5420.0,14.969430645777607,,,,,,,,,,,,,,51.776843714176536,Y,0
26866,26866,70585,207.0,44.3,82250.0,34930.0,15.0,108.0,7.246376811594202,,,,,,,,,,,,,,52.17391304347826,Y,0
26870,26870,70592,19749.0,33.1,82115.0,32578.0,1966.0,10598.0,9.954934427059598,,,,,,,,,,,,,,53.66347663172819,Y,0
26877,26877,70611,19313.0,37.2,65534.0,28634.0,1018.0,9318.0,5.271060943405996,,,,,,,,,,,,,,48.24729456842541,Y,0
26880,26880,70631,821.0,45.4,63571.0,31951.0,147.0,415.0,17.904993909866022,,,,,,,,,,,,,,50.548112058465286,Y,0
26888,26888,70643,326.0,33.8,51250.0,28694.0,121.0,162.0,37.116564417177905,,,,,,,,,,,,,,49.693251533742334,Y,0
26892,26892,70647,8862.0,36.0,53397.0,24145.0,1140.0,4487.0,12.863913337846988,,,,,,,,,,,,,,50.631911532385466,Y,0
26895,26895,70651,204.0,39.5,64688.0,25747.0,49.0,120.0,24.01960784313725,,,,,,,,,,,,,,58.8235294117647,Y,0
26896,26896,70652,2219.0,36.3,46856.0,27155.0,329.0,1026.0,14.826498422712936,,,,,,,,,,,,,,46.23704371338441,Y,0
26898,26898,70654,131.0,47.3,67670.0,21750.0,0.0,101.0,0.0,,,,,,,,,,,,,,77.09923664122137,Y,0
26903,26903,70659,1407.0,34.9,44167.0,21289.0,385.0,685.0,27.36318407960199,,,,,,,,,,,,,,48.685145700071075,Y,0
26910,26910,70669,10024.0,34.4,46862.0,22816.0,1763.0,4756.0,17.5877893056664,,,,,,,,,,,,,,47.44612928970471,Y,0
26911,26911,70706,22040.0,34.0,67098.0,25761.0,1526.0,11192.0,6.923774954627949,,,,,,,,,,,,,,50.780399274047184,Y,0
26915,26915,70714,20194.0,35.4,44439.0,21124.0,2864.0,9763.0,14.182430424878676,,,,,,,,,,,,,,48.34604337922155,Y,0
26917,26917,70719,4409.0,37.0,54514.0,26526.0,776.0,2372.0,17.600362894080288,,,,,,,,,,,,,,53.79904740303924,Y,0
26919,26919,70722,6026.0,38.5,42687.0,24169.0,1125.0,2783.0,18.669100564221704,,,,,,,,,,,,,,46.18320610687023,Y,0
26921,26921,70725,1932.0,33.8,69067.0,28199.0,0.0,1119.0,0.0,,,,,,,,,,,,,,57.91925465838509,Y,0
26924,26924,70729,986.0,35.5,71625.0,29211.0,0.0,508.0,0.0,,,,,,,,,,,,,,51.521298174442194,Y,0
26925,26925,70730,3686.0,46.3,53333.0,29917.0,305.0,1729.0,8.274552360282149,,,,,,,,,,,,,,46.90721649484536,Y,0
26932,26932,70739,13844.0,38.6,73424.0,33352.0,1040.0,7470.0,7.512279687951459,,,,,,,,,,,,,,53.958393527882116,Y,0
26938,26938,70749,1381.0,47.4,42716.0,32112.0,128.0,737.0,9.268645908761767,,,,,,,,,,,,,,53.36712527154236,Y,0
26940,26940,70752,970.0,39.5,62863.0,28435.0,73.0,456.0,7.5257731958762895,,,,,,,,,,,,,,47.01030927835052,Y,0
26943,26943,70755,2221.0,39.8,60787.0,25483.0,450.0,1115.0,20.26114362899595,,,,,,,,,,,,,,50.202611436289956,Y,0
26950,26950,70763,3539.0,40.0,71661.0,33581.0,218.0,1834.0,6.159932184232835,,,,,,,,,,,,,,51.82254874258265,Y,0
26951,26951,70764,17881.0,35.6,45608.0,22396.0,3363.0,8359.0,18.807672948940212,,,,,,,,,,,,,,46.74794474581959,Y,0
26952,26952,70767,14864.0,36.5,50000.0,24600.0,1938.0,7407.0,13.038213132400431,,,,,,,,,,,,,,49.83180839612486,Y,0
26953,26953,70769,37603.0,34.1,88494.0,32972.0,2766.0,20190.0,7.355796080099993,,,,,,,,,,,,,,53.69252453261708,Y,0
26954,26954,70770,3543.0,41.0,86958.0,34196.0,32.0,2004.0,0.9031893875246966,,,,,,,,,,,,,,56.56223539373412,Y,0
26955,26955,70772,777.0,43.4,43281.0,26802.0,76.0,427.0,9.781209781209784,,,,,,,,,,,,,,54.95495495495496,Y,0
26957,26957,70774,10644.0,37.7,54357.0,26048.0,1151.0,5347.0,10.813603908305149,,,,,,,,,,,,,,50.23487410747839,Y,0
26958,26958,70775,10705.0,41.4,62517.0,29004.0,1744.0,4986.0,16.291452592246618,,,,,,,,,,,,,,46.576366184026156,Y,0
26960,26960,70777,4600.0,37.2,64718.0,26629.0,207.0,2406.0,4.5,,,,,,,,,,,,,,52.30434782608695,Y,0
26961,26961,70778,2331.0,34.8,67951.0,30322.0,250.0,1254.0,10.725010725010724,,,,,,,,,,,,,,53.7966537966538,Y,0
26962,26962,70780,1293.0,41.6,54345.0,25973.0,108.0,703.0,8.352668213457077,,,,,,,,,,,,,,54.369682907965974,Y,0
26965,26965,70785,20861.0,34.2,61977.0,25132.0,2552.0,11227.0,12.23335410574757,,,,,,,,,,,,,,53.81812952399214,Y,0
26982,26982,70812,11358.0,34.4,43948.0,19871.0,2290.0,5816.0,20.16200035217468,,,,,,,,,,,,,,51.206198274344075,Y,0
26988,26988,70818,9536.0,41.0,65948.0,29116.0,868.0,4914.0,9.10234899328859,,,,,,,,,,,,,,51.53104026845637,Y,0
26996,26996,71006,12601.0,39.7,75120.0,29679.0,767.0,6246.0,6.086818506467742,,,,,,,,,,,,,,49.56749464328228,Y,0
26997,26997,71007,1158.0,36.0,71447.0,31919.0,186.0,636.0,16.06217616580311,,,,,,,,,,,,,,54.92227979274612,Y,0
27008,27008,71030,1478.0,37.4,43893.0,20083.0,381.0,693.0,25.778078484438428,,,,,,,,,,,,,,46.88768606224628,Y,0
27010,27010,71032,2017.0,43.6,48958.0,28672.0,261.0,1028.0,12.940009915716413,,,,,,,,,,,,,,50.966782350024786,Y,0
27013,27013,71037,19425.0,36.2,64447.0,29374.0,2308.0,10383.0,11.881595881595883,,,,,,,,,,,,,,53.45173745173745,Y,0
27024,27024,71051,2732.0,41.2,42332.0,30631.0,286.0,1305.0,10.468521229868227,,,,,,,,,,,,,,47.76720351390922,Y,0
27027,27027,71060,2600.0,42.3,50380.0,20908.0,417.0,1263.0,16.03846153846154,,,,,,,,,,,,,,48.57692307692308,Y,0
27032,27032,71067,3751.0,33.7,45420.0,18744.0,780.0,1809.0,20.79445481205012,,,,,,,,,,,,,,48.22713942948547,Y,0
27037,27037,71072,1467.0,46.2,43015.0,24082.0,167.0,684.0,11.38377641445126,,,,,,,,,,,,,,46.625766871165645,Y,0
27040,27040,71078,5361.0,42.1,63343.0,26732.0,437.0,2722.0,8.151464279052416,,,,,,,,,,,,,,50.774109307964935,Y,0
27060,27060,71115,14460.0,37.5,57650.0,40078.0,1123.0,7510.0,7.76625172890733,,,,,,,,,,,,,,51.93637621023513,Y,0
27061,27061,71118,26102.0,35.2,48041.0,24182.0,3454.0,13171.0,13.232702474906135,,,,,,,,,,,,,,50.459734886215614,Y,0
27062,27062,71119,12404.0,39.3,56113.0,29078.0,1727.0,7044.0,13.92292808771364,,,,,,,,,,,,,,56.788132860367625,Y,0
27063,27063,71129,13164.0,33.1,44738.0,25050.0,1257.0,7481.0,9.548769371011849,,,,,,,,,,,,,,56.82923123670617,Y,0
27072,27072,71225,7900.0,34.4,60108.0,26156.0,768.0,3746.0,9.721518987341774,,,,,,,,,,,,,,47.41772151898734,Y,0
27081,27081,71238,2365.0,40.0,59643.0,25711.0,350.0,1250.0,14.799154334038056,,,,,,,,,,,,,,52.854122621564485,Y,0
27101,27101,71275,2673.0,37.2,42670.0,21590.0,416.0,1427.0,15.563037785260008,,,,,,,,,,,,,,53.3857089412645,Y,0
27108,27108,71291,34018.0,36.0,48191.0,25180.0,4701.0,17192.0,13.819154565230171,,,,,,,,,,,,,,50.537950496795816,Y,0
27114,27114,71303,20766.0,37.0,48356.0,27502.0,3630.0,9949.0,17.480496966194742,,,,,,,,,,,,,,47.910045266300685,Y,0
27141,27141,71360,34973.0,38.4,44004.0,24148.0,5502.0,16397.0,15.732136219369226,,,,,,,,,,,,,,46.884739656306294,Y,0
27147,27147,71371,1627.0,39.2,54219.0,27720.0,174.0,826.0,10.694529809465273,,,,,,,,,,,,,,50.768285187461586,Y,0
27155,27155,71405,5687.0,35.8,55242.0,23941.0,895.0,2812.0,15.737647265693688,,,,,,,,,,,,,,49.44610515210128,Y,0
27167,27167,71423,4932.0,36.6,50259.0,23171.0,734.0,2368.0,14.882400648824008,,,,,,,,,,,,,,48.012976480129765,Y,0
27177,27177,71438,1363.0,41.9,45781.0,23034.0,71.0,668.0,5.209097578870138,,,,,,,,,,,,,,49.00953778429934,Y,0
27180,27180,71446,23446.0,33.9,48170.0,23718.0,3279.0,10996.0,13.985327987716456,,,,,,,,,,,,,,46.899257869146126,Y,0
27190,27190,71461,2568.0,33.6,40318.0,21612.0,523.0,1315.0,20.36604361370717,,,,,,,,,,,,,,51.20716510903427,Y,0
27200,27200,71474,731.0,35.3,62188.0,28330.0,173.0,359.0,23.66621067031464,,,,,,,,,,,,,,49.11080711354309,Y,0
27204,27204,71485,2289.0,41.7,62470.0,33235.0,174.0,1142.0,7.601572739187418,,,,,,,,,,,,,,49.89078200087374,Y,0
27207,27207,71602,16472.0,39.6,43982.0,22298.0,3043.0,7688.0,18.473773676542013,,,,,,,,,,,,,,46.673142302088394,Y,0
27208,27208,71603,34047.0,39.4,40730.0,21576.0,6886.0,15940.0,20.22498311158105,,,,,,,,,,,,,,46.81763444650043,Y,0
27231,27231,71665,6215.0,38.3,42935.0,21180.0,927.0,2879.0,14.915526950925178,,,,,,,,,,,,,,46.323411102172166,Y,0
27234,27234,71670,1575.0,46.5,51316.0,23670.0,152.0,951.0,9.65079365079365,,,,,,,,,,,,,,60.38095238095238,Y,0
27242,27242,71720,2921.0,34.2,42011.0,19921.0,516.0,1385.0,17.665183156453267,,,,,,,,,,,,,,47.41526874358097,Y,0
27255,27255,71751,970.0,44.2,53657.0,25375.0,36.0,547.0,3.7113402061855667,,,,,,,,,,,,,,56.391752577319586,Y,0
27270,27270,71823,51.0,43.3,43125.0,24947.0,2.0,28.0,3.92156862745098,,,,,,,,,,,,,,54.90196078431372,Y,0
27288,27288,71852,9978.0,37.2,40631.0,19457.0,2241.0,5168.0,22.459410703547807,,,,,,,,,,,,,,51.79394668270194,Y,0
27306,27306,71929,4522.0,40.6,45223.0,23111.0,740.0,2102.0,16.364440513047324,,,,,,,,,,,,,,46.48385670057497,Y,0
27311,27311,71941,2329.0,43.2,44745.0,21262.0,186.0,1221.0,7.986260197509661,,,,,,,,,,,,,,52.425933877200514,Y,0
27328,27328,71968,4205.0,44.5,49607.0,23168.0,492.0,2173.0,11.700356718192628,,,,,,,,,,,,,,51.676575505350776,Y,0
27338,27338,72003,906.0,35.5,55132.0,24855.0,104.0,463.0,11.479028697571746,,,,,,,,,,,,,,51.1037527593819,Y,0
27342,27342,72007,6065.0,34.7,53125.0,21845.0,558.0,3207.0,9.200329760923331,,,,,,,,,,,,,,52.87716405605936,Y,0
27344,27344,72011,4406.0,37.2,54180.0,21119.0,369.0,2368.0,8.37494325919201,,,,,,,,,,,,,,53.744893327280984,Y,0
27345,27345,72012,12758.0,37.3,42005.0,22971.0,2724.0,6191.0,21.351308982599157,,,,,,,,,,,,,,48.52641479855777,Y,0
27351,27351,72019,23996.0,39.1,68093.0,30783.0,1518.0,12761.0,6.326054342390399,,,,,,,,,,,,,,53.17969661610268,Y,0
27354,27354,77316,15465.0,41.8,72458.0,34016.0,1279.0,7680.0,8.27028774652441,,,,,,,,,,,,,,49.66052376333656,Y,0
27359,27359,77328,15666.0,34.0,48250.0,19670.0,2901.0,7425.0,18.51780926847951,,,,,,,,,,,,,,47.395633856759865,Y,0
27363,27363,77336,12022.0,36.0,62995.0,30721.0,1158.0,5884.0,9.632340708700717,,,,,,,,,,,,,,48.943603393778076,Y,0
27384,27384,77350,106.0,46.1,86563.0,30576.0,28.0,53.0,26.41509433962264,,,,,,,,,,,,,,50.0,Y,0
27388,27388,77355,25007.0,38.5,71326.0,30692.0,3002.0,12467.0,12.004638701163676,,,,,,,,,,,,,,49.8540408685568,Y,0
27390,27390,77357,19992.0,34.6,48979.0,21485.0,3636.0,9524.0,18.187274909963985,,,,,,,,,,,,,,47.6390556222489,Y,0
27391,27391,77358,5242.0,41.2,57656.0,28939.0,721.0,2580.0,13.754292254864554,,,,,,,,,,,,,,49.21785578023655,Y,0
27402,27402,77372,12276.0,35.6,44896.0,18826.0,2186.0,5671.0,17.807103290974258,,,,,,,,,,,,,,46.19582926034539,Y,0
27435,27435,77385,19546.0,35.1,82175.0,33498.0,1511.0,10981.0,7.730481940038882,,,,,,,,,,,,,,56.18029264299601,Y,0
27451,27451,77414,23132.0,39.4,43186.0,24937.0,5081.0,10879.0,21.96524295348435,,,,,,,,,,,,,,47.03008818952101,Y,0
27454,27454,77418,9296.0,41.5,46250.0,26250.0,1107.0,4382.0,11.908347676419965,,,,,,,,,,,,,,47.13855421686747,Y,0
27472,27472,77435,4462.0,39.4,49604.0,22349.0,534.0,2171.0,11.967727476467953,,,,,,,,,,,,,,48.655311519497985,Y,0
27474,27474,77437,17007.0,35.4,43599.0,20928.0,3634.0,8200.0,21.367672135003236,,,,,,,,,,,,,,48.21544070088787,Y,0
27480,27480,77445,12526.0,33.9,43066.0,22833.0,2759.0,6057.0,22.026185534089095,,,,,,,,,,,,,,48.35542072489223,Y,0
27496,27496,77455,1850.0,41.0,50000.0,25757.0,156.0,934.0,8.432432432432432,,,,,,,,,,,,,,50.486486486486484,Y,0
27498,27498,77457,544.0,47.5,41912.0,26881.0,155.0,363.0,28.492647058823533,,,,,,,,,,,,,,66.7279411764706,Y,0
27506,27506,77461,9695.0,39.1,59220.0,26548.0,1092.0,4970.0,11.263537906137184,,,,,,,,,,,,,,51.26353790613718,Y,0
27508,27508,77465,7353.0,37.3,42623.0,21310.0,1512.0,3417.0,20.563035495716036,,,,,,,,,,,,,,46.470828233374135,Y,0
27518,27518,77474,13015.0,37.4,56905.0,25875.0,1306.0,6644.0,10.03457548981944,,,,,,,,,,,,,,51.04878985785632,Y,0
27534,27534,77484,10898.0,37.7,63045.0,27493.0,1226.0,5329.0,11.249770600110114,,,,,,,,,,,,,,48.89888052853735,Y,0
27535,27535,77485,3790.0,41.0,60900.0,31883.0,437.0,1840.0,11.530343007915569,,,,,,,,,,,,,,48.54881266490765,Y,0
27536,27536,77486,6738.0,42.7,58049.0,26983.0,886.0,3134.0,13.149302463639062,,,,,,,,,,,,,,46.51231819531018,Y,0
27538,27538,77489,35540.0,35.4,58315.0,22086.0,3320.0,19224.0,9.341586944288128,,,,,,,,,,,,,,54.09116488463703,Y,0
27557,27557,77510,13605.0,42.9,60074.0,28223.0,1110.0,6679.0,8.158765159867695,,,,,,,,,,,,,,49.09224549797869,Y,0
27561,27561,77515,30036.0,37.4,55911.0,24283.0,4208.0,14085.0,14.009854840857635,,,,,,,,,,,,,,46.89372752696764,Y,0
27562,27562,77517,6235.0,33.5,83472.0,27085.0,825.0,2942.0,13.231756214915798,,,,,,,,,,,,,,47.185244587008825,Y,0
27563,27563,77518,7815.0,34.6,40612.0,20754.0,1794.0,4068.0,22.955854126679462,,,,,,,,,,,,,,52.05374280230326,Y,0
27569,27569,77523,18668.0,33.5,90229.0,33359.0,1481.0,8871.0,7.933361902721233,,,,,,,,,,,,,,47.51982001285622,Y,0
27574,27574,77534,2988.0,35.3,77045.0,31157.0,89.0,1573.0,2.978580990629184,,,,,,,,,,,,,,52.64390896921017,Y,0
27591,27591,77554,8591.0,48.9,64583.0,45582.0,747.0,4703.0,8.695146083110231,,,,,,,,,,,,,,54.74333604935398,Y,0
27595,27595,77563,9839.0,40.8,50498.0,25046.0,1934.0,4960.0,19.656469153369244,,,,,,,,,,,,,,50.41162719788596,Y,0
27596,27596,77564,1914.0,41.5,48657.0,24271.0,304.0,891.0,15.882967607105536,,,,,,,,,,,,,,46.55172413793103,Y,0
27601,27601,77571,36116.0,35.6,68102.0,27483.0,3700.0,19530.0,10.244766862332485,,,,,,,,,,,,,,54.075755897663086,Y,0
27611,27611,77577,1366.0,42.4,52606.0,22589.0,155.0,738.0,11.346998535871155,,,,,,,,,,,,,,54.026354319180086,Y,0
27622,27622,77586,22044.0,39.0,86786.0,42779.0,1422.0,12114.0,6.450734893848666,,,,,,,,,,,,,,54.95372890582471,Y,0
27626,27626,77597,659.0,45.5,81125.0,39074.0,34.0,373.0,5.159332321699544,,,,,,,,,,,,,,56.60091047040971,Y,0
27634,27634,77613,889.0,44.5,61563.0,36017.0,111.0,483.0,12.4859392575928,,,,,,,,,,,,,,54.330708661417326,Y,0
27637,27637,77616,904.0,47.8,50921.0,28720.0,131.0,436.0,14.491150442477874,,,,,,,,,,,,,,48.230088495575224,Y,0
27640,27640,77622,1628.0,40.0,84766.0,28778.0,148.0,819.0,9.090909090909092,,,,,,,,,,,,,,50.307125307125304,Y,0
27645,27645,77629,641.0,46.5,52813.0,26982.0,130.0,355.0,20.2808112324493,,,,,,,,,,,,,,55.38221528861155,Y,0
27647,27647,77632,24158.0,39.3,64694.0,28261.0,2944.0,11689.0,12.1864392747744,,,,,,,,,,,,,,48.38562794933355,Y,0
27650,27650,77650,1349.0,44.3,79000.0,31121.0,331.0,825.0,24.536693847294288,,,,,,,,,,,,,,61.15641215715345,Y,0
27651,27651,77651,12931.0,40.5,61363.0,29391.0,1332.0,6484.0,10.300827468873251,,,,,,,,,,,,,,50.14306704817879,Y,0
27654,27654,77657,20829.0,34.6,61609.0,28083.0,1344.0,10320.0,6.452542128762783,,,,,,,,,,,,,,49.546305631571364,Y,0
27655,27655,77659,4459.0,45.5,68901.0,31355.0,278.0,2314.0,6.234581744785826,,,,,,,,,,,,,,51.89504373177842,Y,0
27661,27661,77665,5391.0,42.5,50149.0,25845.0,753.0,2536.0,13.967723984418475,,,,,,,,,,,,,,47.04136523836023,Y,0
27670,27670,77713,12368.0,39.9,60800.0,32034.0,1366.0,6634.0,11.044631306597669,,,,,,,,,,,,,,53.63842173350582,Y,0
27676,27676,77808,10990.0,37.2,60981.0,29680.0,1312.0,5936.0,11.938125568698814,,,,,,,,,,,,,,54.01273885350319,Y,0
27677,27677,77830,2966.0,45.4,46979.0,29551.0,430.0,1575.0,14.497639919082939,,,,,,,,,,,,,,53.1018206338503,Y,0
27680,27680,77835,2313.0,47.0,48750.0,27835.0,146.0,1072.0,6.312148724600086,,,,,,,,,,,,,,46.346735840899264,Y,0
27690,27690,77853,1094.0,45.4,53911.0,25623.0,65.0,538.0,5.941499085923217,,,,,,,,,,,,,,49.177330895795244,Y,0
