Zipcode,Median Age,Household Income,Per Capita Income,Employment rate,Has Starbucks
32310,30,31383,16121,0.518669022,N
32311,37.6,61061,32241,0.56185567,N
32312,42.5,92809,43646,0.52392442,Y
32317,40.4,87761,36290,0.566679174,N
32320,39.1,31806,17336,0.397607935,N
32321,36.7,39776,15203,0.378896153,N
32322,38.8,36014,13920,0.338694853,N
32323,51.7,22237,25250,0.889473684,N
32324,46.4,34744,14869,0.31509395,N
32327,39.1,53396,21581,0.47135521,N
32328,49.4,46875,26828,0.497688752,N
32330,33.2,22150,14308,0.410196987,N
32331,44.6,37571,16602,0.391348292,N
32332,34.2,24342,10957,0.407004831,N
32333,49.2,46440,24809,0.508848697,N
32334,41.5,39063,20304,0.496244945,N
32336,42.5,37823,17287,0.485788114,N
32340,40.6,31940,15113,0.382329317,N
32343,33.9,47933,19778,0.516575475,N
32344,45.2,44784,21337,0.422291748,N
32346,53.4,35000,25106,0.508013937,N
32347,41.1,39441,19638,0.462165165,N
32348,38,34017,14518,0.372837088,N
32350,42.6,34601,15333,0.401746725,N
32351,35.8,30576,15050,0.392511765,N
32352,36.6,39896,17038,0.434564254,N
32355,52.8,58750,28348,0.556910569,N
32356,59.5,68684,34372,0.653846154,N
32358,38,45806,26517,0.463209877,N
32359,62.3,33359,21434,0.319488818,N
32361,51.2,22330,43191,0.423529412,N
32401,40.2,35186,19746,0.480001697,N
32403,21.1,45000,16819,0.48729927,N
32404,40,50665,22001,0.507444505,Y
32405,37,43976,24299,0.50898532,Y
32407,37.7,51328,26615,0.534482759,N
32408,43.2,49092,30987,0.588586555,N
32409,41.4,50461,24300,0.478517661,N
32410,50.7,51357,32442,0.474178404,N
32413,45,52236,31362,0.572992995,Y
32420,46.1,36583,20706,0.39695032,N
32421,38.4,32223,14096,0.355318258,N
32423,43.4,44375,20806,0.381348107,N
32424,40.5,29770,12633,0.280663964,N
32425,40.7,38923,16596,0.335581907,N
32426,51.1,24776,16721,0.425531915,N
32427,40.9,36985,16317,0.405101275,N
32428,40.8,38016,17381,0.370640808,N
32430,48.3,38561,20779,0.483503982,N
32431,40.6,30625,15707,0.439060206,N
32433,37.8,35378,17526,0.397524661,N
32435,46.6,28740,19838,0.436992681,N
32437,33.7,39324,13738,0.465393795,N
32438,36.6,40234,17988,0.474188791,N
32439,40.5,46206,23630,0.496880173,N
32440,36.3,30855,13662,0.378470041,N
32442,41.3,40515,17693,0.425217812,N
32443,46,42407,21007,0.492753623,N
32444,40.2,61233,28643,0.497422546,Y
32445,37,32121,10692,0.278797997,N
32446,40.4,47861,23652,0.395888054,N
32448,43.8,25676,16384,0.38042204,N
32449,38.1,45556,17638,0.483379501,N
32455,40.1,27052,14271,0.400137583,N
32456,48.5,41521,23790,0.446650459,N
32459,42.8,58800,34106,0.554316198,N
32460,39.4,33241,15368,0.30163652,N
32462,36.4,40560,17983,0.422631579,N
32463,49.3,30313,20634,0.356435644,N
32464,44.3,38008,17999,0.385349497,N
32465,40.2,39556,15346,0.361228935,N
32466,39.5,45789,19663,0.460666776,N
32501,37.6,27677,18407,0.380523453,N
32502,45.1,34981,25715,0.551991897,N
32503,34.1,44579,23922,0.527368972,Y
32504,41.3,44837,26934,0.542797017,Y
32505,36.2,31133,16346,0.462531486,N
32506,35.1,42776,20157,0.490306494,Y
32507,38.8,42148,25171,0.47774139,N
32508,20.5,52663,18175,0.928920863,Y
32514,36,43992,26340,0.495205356,Y
32526,41.4,52333,25052,0.511295372,N
32531,41.4,53581,27274,0.489400585,N
32533,41,56388,24970,0.503426405,N
32534,40,42513,21801,0.508063948,Y
32535,37.8,34107,13066,0.28645054,N
32536,32.6,56720,24551,0.499249867,Y
32539,35.6,51750,21687,0.461870618,N
32541,40,62577,38204,0.585963609,Y
32542,21.7,35197,15541,0.585516179,Y
32544,21.1,35563,24765,0.657542225,N
32547,35,46377,25692,0.544856686,N
32548,39.6,47506,27368,0.573334004,Y
32550,55.2,58095,48446,0.509356533,Y
32561,46,83182,51583,0.532963926,Y
32563,42.8,65583,31504,0.496852199,Y
32564,44.2,36173,24208,0.552190951,N
32565,44.1,47431,22677,0.437251356,N
32566,35.7,65064,29432,0.511491816,N
32567,49.1,40821,20679,0.44261796,N
32568,45.1,51786,22369,0.452197249,N
32569,44.6,51695,32825,0.571901739,Y
32570,39.3,47649,22676,0.478034331,N
32571,38.4,62570,26520,0.506623608,Y
32577,46,52658,24473,0.522620905,N
32578,42.8,73218,34747,0.522446431,N
32579,45.2,62766,34793,0.515255906,N
32580,32.5,58794,28673,0.541470311,N
32583,39.3,51898,21649,0.448241206,N
32601,24,23494,16027,0.517303719,Y
32603,21.3,17857,9234,0.396373652,N
32605,38.9,65651,38542,0.59283732,Y
32606,36.8,53570,29447,0.495095509,Y
32607,24.4,35135,23872,0.541338841,N
32608,27.4,39608,27445,0.535066946,Y
32609,35.9,33504,17401,0.463980189,N
32615,43.5,54899,28621,0.49936654,N
32616,50.5,14412,12226,0.462790698,N
32617,46.5,41131,21505,0.473224546,N
32618,45.2,43440,24779,0.489801255,N
32619,44.2,38025,25233,0.420937363,N
32621,42.1,27910,14085,0.349657715,N
32622,44,52917,22760,0.456761006,N
32625,47.2,42969,20025,0.430281269,N
32626,46.9,33439,19536,0.386374408,N
32628,37.9,38841,15557,0.337026777,N
32631,64.3,48966,27600,0.363636364,N
32639,64.2,36375,21166,0.26,N
32640,47.2,35579,19201,0.425779139,N
32641,34.9,27035,13599,0.378693562,N
32643,42.5,50561,23725,0.492578761,N
32648,52.5,33250,18531,0.275964392,N
32653,42.9,69574,36104,0.537176037,N
32656,46.1,45464,22362,0.441061555,N
32658,50.6,36500,18238,0.43956044,N
32664,61.7,46250,30436,0.490616622,N
32666,50.1,47431,25207,0.507124253,N
32667,55.1,44498,33877,0.457698816,N
32668,45.4,42284,21661,0.435507397,N
32669,39.2,56551,26696,0.512689902,Y
32680,48.4,31466,17190,0.367844342,N
32683,45.9,36563,13575,0.370919881,N
32686,38.6,40162,17562,0.439567638,N
32692,69.2,61250,32818,0.395437262,N
32693,36.2,37212,17424,0.370947533,N
32694,33.2,39375,19142,0.531091829,N
32696,45.7,38805,20890,0.459189288,N
32697,26.4,30580,8125,0.46184739,N
32701,42.7,48745,26638,0.561327359,Y
32702,52.8,33750,39101,0.41503268,N
32703,34.7,47355,22386,0.508928571,Y
32707,38.7,48043,25235,0.567371183,Y
32708,39.1,65751,31083,0.55629446,Y
32709,42.8,48705,19113,0.546014971,N
32712,39.1,63347,27859,0.525836655,N
32713,48.3,54098,26927,0.461242695,N
32714,36.8,49257,26569,0.57135528,Y
32720,44.1,41455,21274,0.44629689,Y
32724,41.9,44181,22764,0.429876988,N
32725,40.2,45059,19880,0.451373098,N
32726,43.1,36376,21381,0.430618175,N
32730,43.3,42581,25116,0.544940747,N
32732,50.3,45250,26439,0.501974204,N
32735,50.3,43321,25643,0.359929078,N
32736,44.9,54483,24538,0.479983363,N
32738,36.1,50346,20302,0.485616075,N
32744,47.2,54336,23486,0.528952895,N
32746,40.6,75344,36117,0.552056931,Y
32750,42.7,61630,27056,0.547965304,N
32751,43,71561,37416,0.534985,Y
32754,48,48786,25047,0.503446239,N
32757,44.8,49912,28457,0.442942686,Y
32759,53.2,32083,20092,0.445477297,N
32763,43.9,34672,19227,0.418680385,Y
32764,48.1,44057,23259,0.478467562,N
32765,33.4,68995,30010,0.538028992,Y
32766,37.4,86301,30940,0.50934549,N
32767,42.1,32407,14529,0.456234369,N
32771,35.5,50147,24907,0.495347518,Y
32773,35.9,41207,18690,0.506376751,Y
32776,41.3,60873,28923,0.548576045,N
32778,51.8,40578,23210,0.363108691,N
32779,45,81186,41183,0.508107162,Y
32780,45.7,42472,25171,0.45434292,Y
32784,45.5,44250,19963,0.467931187,N
32789,41.3,63398,51443,0.506109194,Y
32792,33.2,40137,23646,0.539141721,Y
32796,46.6,45507,22985,0.437888052,N
32798,67.3,34367,21656,0.307662981,N
32801,37.4,47151,40726,0.661386491,Y
32803,39.4,53101,40884,0.686764706,Y
32804,40.4,58548,42558,0.647153215,Y
32805,36.2,23950,14649,0.450524976,N
32806,38.9,51996,32396,0.554066724,Y
32807,33.6,35980,17077,0.53962704,N
32808,31.3,33511,14303,0.502014119,N
32809,35.8,31966,18829,0.547918491,Y
32810,33.9,42580,21716,0.552398293,N
32811,29.8,34189,15654,0.581525287,Y
32812,35.6,45934,25011,0.568334558,Y
32814,33.1,96766,59903,0.657317274,N
32817,28.6,44823,21243,0.548902014,N
32818,33.3,39913,17911,0.553147507,N
32819,39.1,66330,34133,0.534464475,Y
32820,33,69861,25629,0.529599635,N
32821,35.7,43163,22830,0.683644146,Y
32822,32.4,32903,16493,0.540749586,Y
32824,34.6,48110,18449,0.547720115,N
32825,32.6,52684,22333,0.552124401,Y
32826,22.1,40966,14890,0.443514505,Y
32827,36.7,85880,40104,0.595650852,Y
32828,30.4,62054,27670,0.544818861,Y
32829,31.3,67947,24976,0.54532178,N
32831,36.8,32315,4068,0.047687861,N
32832,31.7,75331,29534,0.539891318,N
32833,36,59000,24679,0.487020191,N
32835,32.7,49448,26833,0.592175173,Y
32836,37.9,80270,46469,0.54630332,N
32837,35.3,55443,23371,0.595592659,Y
32839,31,32248,16532,0.551463563,Y
32901,45.9,29818,19903,0.439473684,N
32903,48.8,64458,42036,0.498456075,Y
32904,44,53205,26231,0.496870398,Y
32905,42.7,32310,20569,0.485135196,Y
32907,42.3,49009,22428,0.495291722,N
32908,36.2,46466,17395,0.485092158,N
32909,39.5,45536,19553,0.470865002,N
32920,54.2,41060,35506,0.512869882,N
32922,40.4,25797,17447,0.483037805,N
32925,25,46571,20126,0.522815159,N
32926,43.2,47314,22892,0.464615785,N
32927,41.1,53633,23439,0.536577708,N
32931,53.6,47952,34327,0.46582605,Y
32934,48.6,64327,33002,0.502962252,N
32935,44.5,40828,23658,0.503456914,Y
32937,47.5,60313,36070,0.504227244,Y
32940,46.6,73084,34874,0.417664138,Y
32948,30.4,32234,13777,0.551617667,N
32949,55,58125,35126,0.516912057,N
32950,51.6,59722,31976,0.500638244,N
32951,53.9,59604,38862,0.413275664,N
32952,48.5,64256,36644,0.511903002,Y
32953,48.6,51470,28451,0.466760194,Y
32955,44.6,59803,31679,0.504606563,Y
32958,51.5,42633,24071,0.440781299,N
32960,46.9,30832,21580,0.454495696,Y
32962,46.5,39612,23156,0.482219326,N
32963,65.7,92137,86330,0.307774943,N
32966,60.3,43825,29683,0.366344294,Y
32967,40.2,44667,23754,0.46851917,N
32968,42.5,63007,27387,0.484868231,N
32970,33.9,16615,9429,0.394736842,N
32976,66,31865,21743,0.256587915,N
33001,64.3,50313,31711,0.464454976,N
33004,41.5,37020,24159,0.522543353,N
33009,47.1,33157,24587,0.482539046,Y
33010,43.9,22523,12318,0.474841676,N
33012,44.6,32273,15832,0.492175327,Y
33013,44.4,29269,14389,0.465165833,N
33014,40.6,38332,18696,0.502110225,N
33015,34.6,51076,19659,0.53631723,Y
33016,37.9,39085,16569,0.512631579,Y
33018,39.7,49769,18035,0.515574697,Y
33019,49.8,70388,49746,0.476858049,N
33020,39.8,34473,20543,0.596981974,Y
33021,43,49966,28419,0.51814346,Y
33023,35.8,43830,16964,0.550710111,N
33024,37.5,50417,22102,0.561381588,Y
33025,32.9,51822,23660,0.570854828,N
33026,43.1,69313,33569,0.577570847,Y
33027,40.4,61464,29817,0.47563458,Y
33028,37.5,92588,33616,0.554034922,Y
33029,36.6,88264,30976,0.555069447,N
33030,30.3,29994,14003,0.468955224,Y
33031,41.6,62609,27902,0.477304633,N
33032,30.8,41469,18009,0.467997191,N
33033,30.9,44817,17177,0.466429368,N
33034,36,27996,7505,0.259325998,Y
33035,32.2,58913,22280,0.481979749,N
33036,54.9,49375,47153,0.459599896,Y
33037,51.6,55944,42077,0.532962539,Y
33039,29.5,31591,8321,0.586319218,N
33040,41.6,53050,29371,0.586064834,Y
33042,51.2,69495,38302,0.558763212,N
33043,53.3,63100,37096,0.535022355,N
33050,42.4,47373,29475,0.509380968,N
33051,68.5,61027,47580,0.278219396,N
33054,30.9,24966,12383,0.38072281,N
33055,38.2,42841,15339,0.513333188,Y
33056,33,41291,15898,0.473748191,N
33060,37.6,38093,21021,0.485901544,N
33062,57.4,55938,52740,0.471852748,Y
33063,42.7,43756,24230,0.557586942,Y
33064,38.6,42407,24364,0.537345797,N
33065,35.1,46993,21749,0.549352781,Y
33066,57.5,42958,28059,0.409197531,N
33067,37.8,95621,43433,0.594115786,Y
33068,31.2,43606,16194,0.550301751,N
33069,43.9,35415,21327,0.447199477,N
33070,47.2,49239,32989,0.541464444,N
33071,37.5,75714,31046,0.581175857,Y
33073,34.5,63687,27953,0.580531033,Y
33076,38.2,107318,43408,0.519432925,Y
33109,49.4,166976,116586,0.454724409,N
33125,43,24296,13406,0.48881819,N
33126,41,32221,16656,0.551626472,Y
33127,33.7,22633,11102,0.42305267,Y
33128,40.7,21003,13775,0.511933494,Y
33129,38.9,54127,41352,0.576207917,N
33130,34,22813,19126,0.509778947,Y
33131,31.9,78094,60035,0.690233838,Y
33132,34.8,57843,43323,0.662289495,Y
33133,39.9,55134,43926,0.575178782,Y
33134,45.2,52316,36589,0.545431453,Y
33135,44.4,21576,13968,0.483027911,N
33136,33.8,19129,13387,0.435914855,Y
33137,36,48959,30012,0.624944365,Y
33138,39.2,39949,26653,0.516318449,Y
33139,38.1,46612,47650,0.662875007,Y
33140,40,53699,51378,0.49862594,Y
33141,40.3,37317,28096,0.575704273,N
33142,36.6,22260,11074,0.432352615,N
33143,39.8,63268,46739,0.529185004,Y
33144,45.1,35968,16975,0.511476796,Y
33145,44.3,37167,22055,0.542925846,Y
33146,22.7,111838,38959,0.455112787,Y
33147,36.4,28258,13152,0.471668125,N
33149,40.9,121624,78948,0.403742038,Y
33150,33.3,25069,12865,0.455613913,N
33154,42.6,60347,45325,0.445421916,Y
33155,42.1,54725,25748,0.539859931,Y
33156,40.1,91353,61505,0.484461606,Y
33157,37.7,59768,24941,0.498364247,Y
33158,43.3,135833,50248,0.485317987,N
33160,49.6,45627,45536,0.498672825,Y
33161,34,33056,15097,0.474128359,N
33162,33.3,39191,15750,0.526904507,Y
33165,45.2,43344,19379,0.503562861,Y
33166,38.9,50180,23659,0.532075636,Y
33167,34.3,36942,14501,0.479915006,N
33168,35.3,42605,14510,0.516005716,N
33169,33.3,42860,18831,0.535374238,N
33170,33.1,43636,15981,0.445903274,N
33172,38.3,41410,19177,0.541326557,Y
33173,41.2,54300,26598,0.557192963,Y
33174,41.5,35776,16611,0.473528512,Y
33175,42.8,49729,20789,0.531519829,Y
33176,40.5,60472,32269,0.545062199,Y
33177,38.6,55559,18186,0.503948186,N
33178,33.8,72704,27088,0.47214351,Y
33179,39.2,44325,22869,0.528718108,Y
33180,43.9,68317,44779,0.458328279,Y
33181,35.8,37718,27662,0.52335126,Y
33182,40.6,66422,22014,0.507747172,N
33183,41.2,52571,22768,0.566243341,N
33184,42.2,50268,20677,0.527109143,Y
33185,36.1,76293,25355,0.531158497,N
33186,36,63834,26041,0.555049982,Y
33187,39.2,68571,23714,0.504691416,N
33189,35.5,47695,21000,0.508654262,Y
33190,29.5,49118,22711,0.523320424,N
33193,39.3,50329,19961,0.534153363,N
33194,36.1,68521,16178,0.374563055,N
33196,35.1,63773,23687,0.546264827,Y
33301,43.2,80044,68603,0.587987589,Y
33304,41.9,45020,40343,0.619168193,Y
33305,48.6,52758,47364,0.584779926,Y
33306,51.4,81898,62013,0.63267705,Y
33308,56,60341,53897,0.512623986,Y
33309,37.2,45968,22082,0.582811304,N
33311,35.4,30738,14986,0.487795541,N
33312,38.4,47112,24806,0.553567041,N
33313,34.1,34431,16218,0.528840412,N
33314,34.8,39590,19024,0.53227991,Y
33315,41.1,54298,34284,0.618384401,Y
33316,49.7,59833,54371,0.531785517,Y
33317,40.8,61383,28536,0.570254702,Y
33319,40.9,37668,22003,0.545241323,N
33321,47.3,43689,25763,0.526282543,N
33322,49.7,46006,28675,0.505157685,Y
33323,37.4,75945,31952,0.57275589,Y
33324,39.2,58270,34347,0.576303613,Y
33325,38.9,76623,32333,0.597496308,Y
33326,39.1,77813,34293,0.551242478,Y
33327,37.5,120479,46617,0.486845147,N
33328,37.9,78566,36427,0.539060058,Y
33330,42,98285,46243,0.538653917,N
33331,40.4,92063,39724,0.555597627,Y
33332,36.1,109689,42313,0.435671275,N
33334,39.6,48025,28940,0.626841757,Y
33351,34.7,54688,22743,0.587127567,Y
33401,41.3,42337,29592,0.534168702,Y
33403,37.8,40702,21251,0.599948832,Y
33404,40.4,35723,22600,0.484001635,N
33405,37.4,43311,27323,0.546538133,N
33406,35.9,47685,22930,0.548604981,Y
33407,34.7,34783,19230,0.531972306,N
33408,53.9,54952,47459,0.478894072,N
33409,33.4,41900,21072,0.538681196,Y
33410,44.1,58876,41477,0.519775031,Y
33411,40.8,63385,30163,0.515426072,Y
33412,46,91707,49047,0.514221725,N
33413,35.3,49881,19992,0.547234159,N
33414,38.3,75632,33654,0.520266549,Y
33415,35.1,35248,16799,0.509847172,N
33417,44.1,31881,19510,0.426767182,N
33418,50.4,75072,52999,0.491909916,Y
33426,43.4,48968,28577,0.569590817,Y
33428,40.6,59152,28842,0.556043448,N
33430,33.4,30678,14391,0.432464067,N
33431,39.5,67500,38708,0.527016532,Y
33432,49.8,55150,54603,0.537423572,Y
33433,49.3,53801,37883,0.468470145,Y
33434,60.4,48713,47002,0.391930251,Y
33435,43.1,38296,25078,0.49613031,N
33436,48.2,51505,31399,0.494039797,N
33437,66.9,53745,37441,0.346016454,Y
33438,49.6,25333,13492,0.282110092,N
33440,33.2,35964,16525,0.450953045,N
33441,41.9,36724,24297,0.548651198,Y
33442,52.5,40537,28731,0.466351008,Y
33444,37.5,45173,24408,0.592084951,Y
33445,49.3,49810,33427,0.516210387,N
33446,69.2,47124,49082,0.269022719,Y
33449,42.9,99375,45671,0.459943265,Y
33455,56.7,48614,40134,0.435298793,N
33458,40.7,67798,38511,0.545591143,Y
33460,34.8,36502,18366,0.573635493,Y
33461,32.7,32319,15232,0.5256,N
33462,39.3,45848,26566,0.518582971,N
33463,34.1,51792,19709,0.548343416,Y
33467,47.5,63891,32710,0.475526102,Y
33469,54.1,66025,45806,0.474523895,N
33470,40.3,73710,29201,0.560353595,N
33471,39.6,32078,13568,0.322450625,N
33472,53.1,63419,34423,0.430784124,N
33473,34.4,124853,50911,0.49180059,N
33476,29.9,25134,11456,0.408681305,N
33477,65.5,75428,70734,0.371838247,Y
33478,44.8,93725,35226,0.58916734,N
33480,68.3,97208,117439,0.321267915,Y
33483,54,62604,66120,0.499464183,Y
33484,69.8,36832,32873,0.312052605,N
33486,41.5,76772,39982,0.579009009,Y
33487,51.7,66439,48650,0.490868367,N
33493,35.5,28750,6024,0.176412092,N
33496,54.2,83138,64715,0.410441084,Y
33498,45,82541,47941,0.474009052,N
33510,37.2,53504,25285,0.543834026,N
33511,35.3,52511,25802,0.536645627,Y
33513,45.4,36217,16783,0.329211877,N
33514,35.7,38510,18069,0.37979798,N
33521,53.3,22321,17348,0.497098646,N
33523,39.4,35340,19212,0.444053102,N
33525,46,45579,26368,0.459047834,N
33527,31.9,49302,19945,0.519795825,N
33534,30,43793,16275,0.459546926,N
33538,48.9,32056,21172,0.398364008,N
33540,52.4,43203,22686,0.368098807,N
33541,59.1,39377,21646,0.318773544,N
33542,54.2,32174,20291,0.371753707,N
33543,36.1,71357,29432,0.529144553,Y
33544,35.5,75120,29804,0.538262106,Y
33545,32.2,66115,22823,0.514523127,N
33547,36.3,93838,33756,0.479891743,N
33548,45.1,81213,39473,0.512161463,Y
33549,43.5,55614,32664,0.534105787,Y
33556,42.9,87326,42693,0.523705643,Y
33558,40.6,71935,36146,0.564817518,N
33559,34.4,55643,27345,0.578456819,Y
33563,32.3,38297,17399,0.483020877,Y
33565,43.4,49680,23285,0.495480868,N
33566,35.6,57884,27698,0.515472472,N
33567,35.9,53055,20342,0.503847224,N
33569,39.3,71132,27839,0.520005022,Y
33570,35.3,42168,20392,0.445029906,N
33572,41.9,70671,35973,0.515636221,N
33573,73.1,41667,30912,0.177399571,N
33576,61.1,47431,30048,0.396358908,N
33578,32.4,54631,27191,0.570935477,Y
33579,33.6,76333,26699,0.531923018,N
33584,37.3,54377,24126,0.514916515,N
33585,35.6,37061,17316,0.425287356,N
33592,41.9,40000,22537,0.464876793,N
33594,38.3,62546,27893,0.506540828,N
33596,40.8,88844,35990,0.535319606,N
33597,46.2,32809,18355,0.431093179,N
33598,32.9,41806,18358,0.424388408,N
33602,36.6,63292,53397,0.627733426,Y
33603,36.3,34565,21090,0.536551381,N
33604,35.1,32091,18162,0.513097845,Y
33605,36,26313,14161,0.463322808,N
33606,29.5,61278,42874,0.585811193,Y
33607,35.1,31831,19771,0.481246655,Y
33609,39.5,57086,43643,0.618817426,Y
33610,31.7,29130,14656,0.430675332,N
33611,40.8,54021,42397,0.592362202,Y
33612,32.8,28474,16588,0.486191435,Y
33613,30.3,26486,20656,0.509592481,N
33614,35.5,35098,18039,0.559688312,N
33615,38,47903,24706,0.569675839,Y
33616,33.1,46548,29971,0.596284649,N
33617,31.7,37323,20213,0.533654945,Y
33618,42,58609,36966,0.553717345,Y
33619,34.8,32481,15237,0.448993795,N
33621,23.1,61850,22997,0.508920188,N
33624,39.7,57872,29228,0.594770235,N
33625,36.6,56635,26034,0.557939914,Y
33626,36.7,98303,43444,0.550447091,Y
33629,40.8,96661,56925,0.551054852,Y
33634,35.7,49315,24594,0.565695101,Y
33635,38.2,54340,28469,0.5700571,Y
33637,32,44291,22871,0.597283029,Y
33647,32.6,72131,36538,0.546745263,Y
33701,47.2,33278,34826,0.539243365,Y
33702,44.8,46656,28375,0.551738972,Y
33703,44.6,58970,37144,0.567349709,Y
33704,43.9,62665,40862,0.546382521,N
33705,40.8,35349,21893,0.451287879,N
33706,53.5,61364,46689,0.516781036,N
33707,52.1,41407,33126,0.476090299,N
33708,57.1,51489,40338,0.469416499,Y
33709,48.4,33681,21319,0.449385165,Y
33710,44.2,48360,25794,0.547085616,Y
33711,38.2,36154,21650,0.438392385,N
33712,37.4,35354,19497,0.49639096,N
33713,40,45902,23891,0.594658928,N
33714,43.6,32160,18153,0.48521456,N
33715,60.8,73622,52413,0.401005944,N
33716,33.2,47206,31621,0.656097239,N
33755,39.7,35971,19438,0.497574412,Y
33756,44.9,36609,24659,0.462360224,N
33759,41.8,43597,26383,0.488435295,Y
33760,37,41770,22245,0.553089345,N
33761,52,52584,34921,0.495894737,Y
33762,43.6,58714,32450,0.452501714,Y
33763,52.7,39175,26989,0.433003197,N
33764,50.2,48276,32374,0.514084785,N
33765,38.6,39816,25269,0.529569692,Y
33767,62.1,58780,55972,0.406088455,Y
33770,45.1,40522,28152,0.512587413,N
33771,50.8,36140,23189,0.473170732,Y
33772,48.9,46979,28276,0.493052186,Y
33773,44.6,48183,27054,0.523412765,N
33774,48.4,49779,27889,0.492421361,Y
33776,47.5,67557,30916,0.506914935,N
33777,46,49230,29598,0.453519454,Y
33778,50.7,41549,24523,0.441028469,N
33781,42,40594,21151,0.499666863,Y
33782,47,48615,26678,0.483445823,N
33785,53.9,61506,50896,0.555655296,N
33786,59.7,79271,63440,0.395318596,N
33801,34,33255,16059,0.423365264,N
33803,42.9,44027,30276,0.484245255,Y
33805,34.2,32891,15483,0.455735661,N
33809,44.4,47027,24172,0.496751227,Y
33810,40.5,51909,22716,0.472653401,N
33811,39,55000,25472,0.507320973,N
33812,36,66860,26701,0.500287853,N
33813,42.5,74651,33602,0.518670866,Y
33815,40.8,29417,13545,0.363124609,N
33823,39.9,39311,18512,0.471542142,N
33825,45.7,34377,16441,0.349891925,N
33827,38.8,43068,21239,0.4341393,N
